lam_lo,lam_hi,n_pairs,val_mse_geomean_ratio,algebraic_geomean_ratio,horizon_mean_delta,horizon_improved,horizon_ci_lo,horizon_ci_hi,horizon_delta_0.05,horizon_delta_0.1,horizon_delta_0.25,horizon_delta_0.5,horizon_delta_1
0.0,0.001,12,1.0003693956589228,0.9970120347202431,-0.14583333333333273,4,-0.5277777777777773,0.18055555555555536,0.12499999999999985,-0.13888888888888884,-0.14583333333333273,0.13194444444444522,0.11805555555555358
0.0,0.01,12,1.0082696326238663,1.0003906707516086,-1.3125,3,-2.4861111111111094,-0.12500000000000233,1.090277777777778,-0.6805555555555554,-1.3125,0.5833333333333343,0.5208333333333321
0.0,0.1,12,1.0359735621625867,0.9930407926750414,-2.1249999999999996,3,-6.048784722222223,1.6668402777777762,2.9605947323337506e-16,-0.5416666666666664,-2.1249999999999996,-0.5347222222222227,-0.1736111111111125
0.0,1.0,12,1.5736524474847384,0.8344707826060938,-4.006944444444444,4,-8.180555555555557,0.46545138888888726,-1.8888888888888893,-3.243055555555555,-4.006944444444444,-2.1736111111111107,-3.6736111111111143
0.0,10.0,12,7.540397644396597,0.8738075751787179,-19.96527777777778,0,-24.430555555555554,-15.875,-8.5,-14.874999999999998,-19.96527777777778,-19.6875,-17.41666666666667
0.0,100.0,12,64.16019560286558,0.7874069438437317,-36.81944444444445,0,-44.71527777777778,-28.964930555555558,-12.909722222222223,-23.034722222222225,-36.81944444444445,-44.076388888888886,-42.40277777777778
