env_id,older,newer,adjacent,initial_states_identical,max_abs_diff,first_step_diff,stage1,identical,same_source_sha,numpy_older,numpy_newer,localised,detected
MountainCarContinuous-v0,gym-0.26.2,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.26.3,gymnasium-0.27.1,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.26.3,gymnasium-0.28.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.26.3,gymnasium-0.29.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.26.3,gymnasium-1.0.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.26.3,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.26.3,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.26.3,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.27.1,gymnasium-0.28.1,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.27.1,gymnasium-0.29.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.27.1,gymnasium-1.0.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.27.1,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.27.1,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.27.1,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.28.1,gymnasium-0.29.1,True,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.28.1,gymnasium-1.0.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.28.1,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.28.1,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.28.1,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.29.1,gymnasium-1.0.0,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.29.1,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.29.1,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-0.29.1,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-1.0.0,gymnasium-1.1.1,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-1.0.0,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-1.0.0,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-1.1.1,gymnasium-1.2.3,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-1.1.1,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
MountainCarContinuous-v0,gymnasium-1.2.3,gymnasium-1.3.0,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gym-0.23.1,gym-0.25.2,True,True,0.0,0.0,identical,True,False,1.23.5,1.23.5,-,False
Pendulum-v1,gym-0.23.1,gym-0.26.2,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.23.1,gymnasium-0.26.3,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.23.1,gymnasium-0.27.1,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.23.1,gymnasium-0.28.1,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.23.1,gymnasium-0.29.1,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.23.1,gymnasium-1.0.0,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.23.1,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.23.1,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.23.1,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.25.2,gym-0.26.2,True,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.25.2,gymnasium-0.26.3,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.25.2,gymnasium-0.27.1,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.25.2,gymnasium-0.28.1,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.25.2,gymnasium-0.29.1,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.25.2,gymnasium-1.0.0,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.25.2,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.25.2,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.25.2,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.23.5,1.26.4,-,False
Pendulum-v1,gym-0.26.2,gymnasium-0.26.3,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gym-0.26.2,gymnasium-0.27.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gym-0.26.2,gymnasium-0.28.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gym-0.26.2,gymnasium-0.29.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gym-0.26.2,gymnasium-1.0.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gym-0.26.2,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gym-0.26.2,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gym-0.26.2,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.26.3,gymnasium-0.27.1,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.26.3,gymnasium-0.28.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.26.3,gymnasium-0.29.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.26.3,gymnasium-1.0.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.26.3,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.26.3,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.26.3,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.27.1,gymnasium-0.28.1,True,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.27.1,gymnasium-0.29.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.27.1,gymnasium-1.0.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.27.1,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.27.1,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.27.1,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.28.1,gymnasium-0.29.1,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.28.1,gymnasium-1.0.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.28.1,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.28.1,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.28.1,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.29.1,gymnasium-1.0.0,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.29.1,gymnasium-1.1.1,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.29.1,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-0.29.1,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-1.0.0,gymnasium-1.1.1,True,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-1.0.0,gymnasium-1.2.3,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-1.0.0,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-1.1.1,gymnasium-1.2.3,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-1.1.1,gymnasium-1.3.0,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Pendulum-v1,gymnasium-1.2.3,gymnasium-1.3.0,True,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-0.29.1-mujoco-2.3.7,mj-gymnasium-1.0.0-mujoco-3.1.6,True,True,1.1102230246251565e-16,5.551115123125783e-17,float-noise,True,False,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-0.29.1-mujoco-2.3.7,mj-gymnasium-1.2.3-mujoco-3.2.7,False,True,1.1102230246251565e-16,5.551115123125783e-17,float-noise,True,False,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-0.29.1-mujoco-2.3.7,mj-gymnasium-1.3.0-mujoco-3.10.0,False,True,1.1102230246251565e-16,5.551115123125783e-17,float-noise,True,False,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-0.29.1-mujoco-2.3.7,mj-gymnasium-1.3.0-mujoco-3.1.6,False,True,1.1102230246251565e-16,5.551115123125783e-17,float-noise,True,False,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-0.29.1-mujoco-2.3.7,mj-gymnasium-1.3.0-mujoco-3.2.7,False,True,1.1102230246251565e-16,5.551115123125783e-17,float-noise,True,False,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.0.0-mujoco-3.1.6,mj-gymnasium-1.2.3-mujoco-3.2.7,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.0.0-mujoco-3.1.6,mj-gymnasium-1.3.0-mujoco-3.10.0,False,True,1.3877787807814457e-17,0.0,float-noise,True,False,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.0.0-mujoco-3.1.6,mj-gymnasium-1.3.0-mujoco-3.1.6,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.0.0-mujoco-3.1.6,mj-gymnasium-1.3.0-mujoco-3.2.7,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.2.3-mujoco-3.2.7,mj-gymnasium-1.3.0-mujoco-3.10.0,True,True,1.3877787807814457e-17,0.0,float-noise,True,True,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.2.3-mujoco-3.2.7,mj-gymnasium-1.3.0-mujoco-3.1.6,False,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.2.3-mujoco-3.2.7,mj-gymnasium-1.3.0-mujoco-3.2.7,False,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.3.0-mujoco-3.10.0,mj-gymnasium-1.3.0-mujoco-3.1.6,True,True,1.3877787807814457e-17,0.0,float-noise,True,True,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.3.0-mujoco-3.10.0,mj-gymnasium-1.3.0-mujoco-3.2.7,False,True,1.3877787807814457e-17,0.0,float-noise,True,True,1.26.4,1.26.4,-,False
Reacher-v4,mj-gymnasium-1.3.0-mujoco-3.1.6,mj-gymnasium-1.3.0-mujoco-3.2.7,True,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.0.0-mujoco-3.1.6,mj-gymnasium-1.2.3-mujoco-3.2.7,True,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.0.0-mujoco-3.1.6,mj-gymnasium-1.3.0-mujoco-3.10.0,False,True,1.3877787807814457e-17,0.0,float-noise,True,False,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.0.0-mujoco-3.1.6,mj-gymnasium-1.3.0-mujoco-3.1.6,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.0.0-mujoco-3.1.6,mj-gymnasium-1.3.0-mujoco-3.2.7,False,True,0.0,0.0,identical,True,False,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.2.3-mujoco-3.2.7,mj-gymnasium-1.3.0-mujoco-3.10.0,True,True,1.3877787807814457e-17,0.0,float-noise,True,True,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.2.3-mujoco-3.2.7,mj-gymnasium-1.3.0-mujoco-3.1.6,False,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.2.3-mujoco-3.2.7,mj-gymnasium-1.3.0-mujoco-3.2.7,False,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.3.0-mujoco-3.10.0,mj-gymnasium-1.3.0-mujoco-3.1.6,True,True,1.3877787807814457e-17,0.0,float-noise,True,True,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.3.0-mujoco-3.10.0,mj-gymnasium-1.3.0-mujoco-3.2.7,False,True,1.3877787807814457e-17,0.0,float-noise,True,True,1.26.4,1.26.4,-,False
Reacher-v5,mj-gymnasium-1.3.0-mujoco-3.1.6,mj-gymnasium-1.3.0-mujoco-3.2.7,True,True,0.0,0.0,identical,True,True,1.26.4,1.26.4,-,False
